2022-04-22 16:26:35.575 | WARN |  |  |  | o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration | Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2022-04-22 16:26:36.065 | INFO |  |  |  | c.i.f.FizzbuzzServicesApiApplicationTests | Started FizzbuzzServicesApiApplicationTests in 7.681 seconds (JVM running for 9.45)
2022-04-22 16:26:36.375 | INFO |  |  |  | o.s.o.j.LocalContainerEntityManagerFactoryBean | Closing JPA EntityManagerFactory for persistence unit 'default'
2022-04-22 16:26:36.378 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown initiated...
2022-04-22 16:26:36.394 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown completed.
2022-04-22 16:26:57.543 | INFO |  |  |  | c.i.f.FizzbuzzServicesApiApplication | Starting FizzbuzzServicesApiApplication using Java 17.0.2 on MacBook-Air-de-usuario.local with PID 17149 (/Users/usuario1/uyDot/Proyectos/Services/fizzbuzz/fizzbuzz-services-api/target/classes started by usuario1 in /Users/usuario1/uyDot/Proyectos/Services/fizzbuzz/fizzbuzz-services-api)
2022-04-22 16:26:57.546 | INFO |  |  |  | c.i.f.FizzbuzzServicesApiApplication | No active profile set, falling back to 1 default profile: "default"
2022-04-22 16:26:57.623 | INFO |  |  |  | o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-04-22 16:26:57.624 | INFO |  |  |  | o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor | For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-04-22 16:26:58.474 | INFO |  |  |  | o.s.d.r.c.RepositoryConfigurationDelegate | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-04-22 16:26:58.651 | INFO |  |  |  | o.s.d.r.c.RepositoryConfigurationDelegate | Finished Spring Data repository scanning in 166 ms. Found 3 JPA repository interfaces.
2022-04-22 16:26:59.054 | INFO |  |  |  | o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker | Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$58455276] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-22 16:26:59.096 | INFO |  |  |  | o.s.w.s.a.s.AnnotationActionEndpointMapping | Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2022-04-22 16:26:59.417 | INFO |  |  |  | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat initialized with port(s): 8080 (http)
2022-04-22 16:26:59.427 | INFO |  |  |  | o.a.coyote.http11.Http11NioProtocol | Initializing ProtocolHandler ["http-nio-8080"]
2022-04-22 16:26:59.428 | INFO |  |  |  | o.a.catalina.core.StandardService | Starting service [Tomcat]
2022-04-22 16:26:59.428 | INFO |  |  |  | o.a.catalina.core.StandardEngine | Starting Servlet engine: [Apache Tomcat/9.0.62]
2022-04-22 16:26:59.525 | INFO |  |  |  | o.a.c.c.C.[.[localhost].[/intraway] | Initializing Spring embedded WebApplicationContext
2022-04-22 16:26:59.525 | INFO |  |  |  | o.s.b.w.s.c.ServletWebServerApplicationContext | Root WebApplicationContext: initialization completed in 1899 ms
2022-04-22 16:26:59.721 | INFO |  |  |  | o.h.jpa.internal.util.LogHelper | HHH000204: Processing PersistenceUnitInfo [name: default]
2022-04-22 16:26:59.764 | INFO |  |  |  | org.hibernate.Version | HHH000412: Hibernate ORM core version 5.6.8.Final
2022-04-22 16:26:59.912 | INFO |  |  |  | o.h.annotations.common.Version | HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-04-22 16:27:00.012 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Starting...
2022-04-22 16:27:00.177 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Start completed.
2022-04-22 16:27:00.203 | INFO |  |  |  | org.hibernate.dialect.Dialect | HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2022-04-22 16:27:00.882 | INFO |  |  |  | o.h.e.t.j.p.i.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-04-22 16:27:00.890 | INFO |  |  |  | o.s.o.j.LocalContainerEntityManagerFactoryBean | Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-04-22 16:27:01.440 | WARN |  |  |  | o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-04-22 16:27:02.228 | WARN |  |  |  | o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration | Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2022-04-22 16:27:02.452 | INFO |  |  |  | o.s.b.d.a.OptionalLiveReloadServer | LiveReload server is running on port 35729
2022-04-22 16:27:02.474 | INFO |  |  |  | o.a.coyote.http11.Http11NioProtocol | Starting ProtocolHandler ["http-nio-8080"]
2022-04-22 16:27:02.492 | INFO |  |  |  | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat started on port(s): 8080 (http) with context path '/intraway'
2022-04-22 16:27:02.505 | INFO |  |  |  | c.i.f.FizzbuzzServicesApiApplication | Started FizzbuzzServicesApiApplication in 5.578 seconds (JVM running for 6.757)
2022-04-22 16:27:33.891 | INFO |  |  |  | o.a.c.c.C.[.[localhost].[/intraway] | Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-22 16:27:33.894 | INFO |  |  |  | o.s.web.servlet.DispatcherServlet | Initializing Servlet 'dispatcherServlet'
2022-04-22 16:27:33.900 | INFO |  |  |  | o.s.web.servlet.DispatcherServlet | Completed initialization in 6 ms
2022-04-22 16:27:34.568 | INFO |  |  |  | o.s.api.AbstractOpenApiResource | Init duration for springdoc-openapi is: 178 ms
2022-04-22 16:28:20.849 | INFO |  |  |  | o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin | Application shutdown requested.
2022-04-22 16:28:20.881 | INFO |  |  |  | o.s.o.j.LocalContainerEntityManagerFactoryBean | Closing JPA EntityManagerFactory for persistence unit 'default'
2022-04-22 16:28:20.884 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown initiated...
2022-04-22 16:28:20.892 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown completed.
